"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KMT2C_3658",13.0894736934015,-1.97556798841603,1.59279500267188,-1.24031528545861,0.214858800873006,0.477145365799088
"KMT2E_3661",21.4342251033857,0.118213700136513,0.575646850694791,0.205358024618447,0.837292412835754,0.925528993789162
"KNSTRN_3668",483.670312698192,-1.06694887055007,0.174573586990084,-6.11174284120471,9.85488969224514e-10,1.24171610122289e-07
"KPNA2_3669",2878.50767968792,-0.282086525218212,0.286796100539175,-0.983578663335697,0.325322720278923,0.606180865649634
"KPNA3_3672",16.2925715940057,0.678378423641544,0.828066164217396,0.81923214950182,0.412653975583036,0.681018853225792
"KRT17_3687",0,NA,NA,NA,NA,NA
"KRT6B_3699",0,NA,NA,NA,NA,NA
"KRT7_3703",92.6978036998305,0.033582271645702,0.428916395287619,0.0782956119529604,0.937592907903813,0.976493119234065
"KTN1_3708",120.184540606497,-0.21280488474263,0.264404098731793,-0.804847147844313,0.420907890535446,0.686818594442179
"L1CAM_3714",453.279518441186,0.277523836989331,0.232461432820864,1.19384894785189,0.232537060667845,0.497587134929479
"LAGE3_3716",76.533418559221,0.0578994875615946,0.250354392587273,0.231270108597799,0.817104967129781,0.914379469212841
"LAMA3_3717",92.7570708429914,-0.053051063403417,0.306341439476305,-0.173176255534049,0.86251288697926,0.939633195175389
"LAMB2_3721",47.1441706557272,0.076672013429179,0.352279710848654,0.217645271833775,0.827705508099913,0.919908183382442
"LAMB3_3722",85.3172621196912,-1.04457360928364,0.443689315650212,-2.3542906543802,0.0185580937510769,0.0984253946471091
"LAMC1_3725",1195.02856826383,-0.0178358931325332,0.248670058785312,-0.0717251333741459,0.942820654131364,0.978662398101601
"LAMC2_3727",68.6733039533365,0.633472068079061,0.214977644893332,2.94668810049239,0.00321196999865756,0.0282801537602291
"LAMP1_3730",721.003666733427,-0.219671639119513,0.308385139589173,-0.712328873603173,0.476261148378528,0.726230555162877
"LAP3_3740",1632.71863920539,0.31447270392204,0.267132405160083,1.17721660812206,0.239109061414753,0.505877680569001
"LAPTM4A_3743",1452.4204399739,0.926228098671716,0.236468793970643,3.91691471470314,8.96894605927328e-05,0.00179075356857306
"LARS1_3750",1178.58872260618,0.195040472004091,0.218262563926795,0.893604787257549,0.371533384071807,0.644792759893542
"LAS1L_3751",25.4396239800386,-1.00345472257369,0.633765761819428,-1.58332113065394,0.113348289082498,0.327697504057175
"LBR_3754",152.516949290798,-0.755487665566483,0.453397129000928,-1.66628242051558,0.0956571764432315,0.295862616071251
"LCMT2_3757",67.6002527152645,-0.537335640459204,0.255762285074353,-2.10091820341296,0.0356481471842172,0.155646512471523
"LCP1_3761",44.0417284839696,1.14419889540314,0.386126873962174,2.9632718480901,0.00304387616518489,0.0271128516621616
"LCP2_3762",0,NA,NA,NA,NA,NA
"LDHA_3766",1311.63509100208,-0.527324328143742,0.30148767489167,-1.74907424767271,0.0802781860291192,0.267209617411108
"LGALS8_3781",34.618084801422,-0.0283914855501062,0.384175055240244,-0.0739024701443762,0.94108799033506,0.978092411193113
"LGMN_3782",18.9370823235534,0.49574175210656,0.62386190798375,0.794633789565292,0.426826557039794,0.6915549384847
"LHX1_3787",0,NA,NA,NA,NA,NA
"LHX5_3792",0,NA,NA,NA,NA,NA
"LHX9_3793",0,NA,NA,NA,NA,NA
"LIG1_3795",53.8903670814617,-1.09151325585822,0.3809223905728,-2.86544787828538,0.00416419817911378,0.0339679220418219
"LIG4_3798",85.9628838538767,-0.99864893477503,0.372366801648989,-2.68189572849302,0.00732062736720029,0.0507516570360713
"LINC00623_3802",36.203565554124,1.47394186578477,0.552585484829485,2.66735537984606,0.00764507841049336,0.0524407122681727
"LINC00623_3803",0,NA,NA,NA,NA,NA
"LINC00672_3805",0,NA,NA,NA,NA,NA
"LINC00869_3808",74.2043099228799,0.0993508408109189,0.36752681411849,0.270322700261234,0.786912002940735,0.899387759316343
"LIPA_3812",113.894381456067,0.718246942604974,0.360231095026719,1.99385048242907,0.0461683967654075,0.185330483520402
"OLMALINC_3821",2.6502767670051,-3.83926849867109,3.67456005451139,-1.0448239902781,0.296104324933226,0.574381733846525
"TEX48_3827",2.41031872599084,-3.69722532512889,3.70164728347729,-0.998805407968461,0.317888965765936,0.597388212816438
"LOC107986265_3828",0,NA,NA,NA,NA,NA
"AC093157.1_3829",42.7579297676981,0.27738847464969,0.299042536902903,0.927588688627788,0.353620967412391,0.62970222838427
"LOC105374985_3830",0,NA,NA,NA,NA,NA
"SRGAP2C_3832",0.628486858281133,-1.77552341460311,3.82157334541831,-0.464605348143268,0.642214101647102,0.831390655285103
"CNTNAP3B_3837",0,NA,NA,NA,NA,NA
"IGKV1-9_3838",0,NA,NA,NA,NA,NA
"LSP1P4_3841",26.5659047247781,-0.778363690054982,0.60605185822793,-1.28431862634806,0.199030492144513,0.461500397900928
"AC106795.1_3844",506.185456805547,0.173355118985968,0.306324889398001,0.565919143320841,0.571448747446411,0.791313673454919
"LONP1_3847",135.839877074271,-0.26364717076463,0.180884747807443,-1.45754229674074,0.144966744708945,0.386876087360207
"LOXL1_3850",92.7779422161337,0.0106203954452811,0.232201750959017,0.0457377922492734,0.963519241456283,0.986396838023163
"LPAR2_3854",15.456069448674,0.0223547265878801,0.871053202419018,0.0256640197473568,0.979525322480229,0.993075438604231
"LPGAT1_3859",7.78720158719183,-5.39651949404581,2.08490770541409,-2.58837332704567,0.00964304068283928,0.0620462974625127
"LPIN3_3865",0,NA,NA,NA,NA,NA
"LRIF1_3872",450.719846261207,0.413488832069213,0.19072259983653,2.16801172186001,0.0301577946909503,0.139383140847277
"LRIT3_3873",0,NA,NA,NA,NA,NA
"LRP10_3874",283.059314702195,0.510745218908752,0.200713881264235,2.54464322891732,0.0109389439686127,0.0675380479054954
"LRPAP1_3876",20.1129579760549,-0.543071037451605,0.404984082954417,-1.34096884373782,0.179930568457139,0.435975662995103
"LRRC15_3880",16.9219462860802,-0.919306599172491,0.736748065769832,-1.24778963377651,0.212108105906183,0.473793287168751
"CARMIL1_3881",101.983788350545,0.840178490052493,0.331402769446299,2.53521867501664,0.0112377151142651,0.0687938994117605
"LRRC41_3882",329.940757148641,1.08306492301118,0.328571416525811,3.2962846691386,0.000979726870524305,0.0116330240856948
"LSM1_3888",114.589150317029,-0.97188193124774,0.337653662492274,-2.87833966933493,0.00399774435343021,0.0329623419433401
"LSM14A_3890",244.052822701651,0.326413168560278,0.472889040776539,0.69025318925613,0.490034979822856,0.734724005079708
"LSM5_3894",242.483925210061,-0.54510612284966,0.375161773448931,-1.45298951393261,0.146226665478049,0.388935115231008
"LSM7_3898",727.834191037115,-0.215439354127927,0.246760585553548,-0.873070363504936,0.382624726430241,0.655624993347196
"LURAP1L_3910",0,NA,NA,NA,NA,NA
"LYG1_3911",0,NA,NA,NA,NA,NA
"LYRM1_3916",38.3109142476184,0.0546974551528143,0.313043096863238,0.174728194618872,0.861293212462934,0.93926302649538
"LYSMD3_3919",0,NA,NA,NA,NA,NA
"LZTR1_3924",5.48338939725026,-4.89348098543867,2.32217169121878,-2.10728646979171,0.0350927554597244,0.154334266794189
"MACF1_3927",356.177006862774,-0.364325019156726,0.208627540742661,-1.74629398333423,0.0807598808265707,0.268193892878003
"MAD2L1_3930",106.889913894452,-1.44481034174042,0.625155046728098,-2.31112321543622,0.0208260500132922,0.106577475186319
"MAD2L1BP_3931",8.97035402148435,-5.6013158193332,1.45168400739299,-3.85849523092311,0.000114087293606083,0.00216782561701281
"MAEA_3932",129.964194123685,-0.424812069883949,0.334889266319672,-1.26851503648505,0.20461408445392,0.467761421180725
"MAGEA11_3937",0,NA,NA,NA,NA,NA
"MALAT1_3940",921.853044274891,1.44609975563722,0.405400834323826,3.5670862839964,NA,NA
"MALT1_3941",509.443064005704,-0.402834131461549,0.405414798245185,-0.993634502749266,0.320400840306128,0.600222275122404
"MAML1_3942",26.6379971324426,-0.0785138093053589,0.395213092793443,-0.198661964234049,0.842527179062929,0.928539257082974
"MAN2A2_3946",16.0675380907394,0.196211966966869,0.761023205737702,0.257826522880692,0.796540794033656,0.905210720224937
"MAN2B1_3947",106.370968648162,-0.111846275964355,0.269338725205811,-0.415262513323657,0.67794974021356,0.851065323545464
"MAP1LC3B_3964",6.67930440887982,-5.17846763172765,1.82012117337938,-2.8451224607826,0.00443943517761491,0.0355648084784483
"MAP2_3965",0.562033336407275,-1.62694463947926,3.82451846487407,-0.425398557863371,0.670546157152103,0.846284938978897
"MAP2K3_3971",110.921809742029,-0.541736025420378,0.378899013676528,-1.42976362003113,0.15278487374281,0.399927811906856
"MAP2K5_3975",47.733842693291,0.261097179575462,0.263058603047783,0.992543777509664,0.320932335278253,0.600592755774676
"MAP3K4_3982",60.1243766747312,-0.338809637165171,0.270066093072395,-1.25454340939552,0.209644557901802,0.471520224769848
"MAP4K4_3985",396.328921648351,-0.596924176813812,0.360226172045081,-1.65708164241633,0.0975029700591204,0.299034901794539
"MAP7_3988",23.1850106381086,0.309624313166942,0.367688773417332,0.842082586012258,0.399741727924059,0.669966957436299
"MAPK1_3989",37.1111313576165,-0.272211534188562,0.410947979157392,-0.662399009107443,0.507715538588442,0.746729397706982
"MAPK1_3990",23.2491624177796,-1.05195145144267,1.07251774414434,-0.980824286764529,0.326679399404814,0.60679543675725
"MAPK13_3996",1067.20972441982,-0.0516001481654759,0.26774502682737,-0.192721219799707,0.847177303987451,0.931593547801147
"MAPK14_4000",1935.63962852239,0.148648766006868,0.278440860669748,0.533861178453893,0.593437582924683,0.804855945106686
"MAPK1IP1L_4001",5.23394415130081,1.92626760910313,2.61227546216348,0.737390691373642,0.460884794626453,0.716559045501507
"MAPK3_4002",43.0772631431614,0.567605905470052,0.542414116055451,1.04644383077233,0.29535616521429,0.573664514113883
"MAPK8_4006",0,NA,NA,NA,NA,NA
"MAPK9_4009",716.590988015899,-0.296357875061942,0.210627017893956,-1.40702687634855,0.159419419353801,0.408398188782794
"MAPKAPK2_4012",2294.73240025576,0.235010041263202,0.25229125582333,0.931502919101448,0.351593475310517,0.628283109604932
"MAPKAPK3_4013",47.1742708999877,0.256857145476177,0.277228401288583,0.926518149952466,0.354176769267589,0.630176324589356
"MAPKAPK5_4016",75.7622931876948,0.218849464277879,0.364359076942276,0.600642273315865,0.54807827545381,0.776184203903292
"MAPRE1_4017",213.035071197629,-0.64236775115911,0.285067125430487,-2.25339119756112,0.0242344940549582,0.118909362512381
"MAPRE2_4018",0,NA,NA,NA,NA,NA
"MAPT_4019",1.09480873608426,4.99418017332417,3.67619932055915,1.35851724507814,0.174299614312678,0.428648286266355
"MARCHF10_4020",0,NA,NA,NA,NA,NA
"MARCKS_4021",241.305242191451,0.633438678845817,0.586730092694619,1.07960830155597,0.28031664313042,0.556843774191768
"MARK4_4024",7.28449292686896,1.02778561669757,1.79915967674886,0.571258699258318,0.567824293452865,0.788733905441267
"MARS1_4025",14.6484614483698,-6.30258057216129,1.36097767968609,-4.63092133415075,3.64042175828529e-06,0.000131970373125772
"MASP1_4028",0,NA,NA,NA,NA,NA
"MAST2_4033",67.4573093205191,-0.597541048756057,0.332691410272469,-1.79608198560546,0.0724814789971569,0.25050988932759
"MASTL_4036",239.284159021487,-1.5997129224676,0.325754159425146,-4.91079814695411,9.07064244451998e-07,4.18537556546377e-05
"MATK_4040",0,NA,NA,NA,NA,NA
"MAZ_4047",143.734958669363,-0.118619708871298,0.181482953004532,-0.653613504229985,0.513360841731083,0.750438950662987
"MBD3_4051",62.9515106233606,-0.73355440553799,0.351671063259391,-2.08591061982522,0.0369867201360054,0.159472974725939
"MBNL1_4056",1086.9359747807,-0.0949815216651653,0.214287110751628,-0.443244212552079,0.657589102611769,0.840475809897137
"MBNL2_4059",498.756050107799,0.582182999252401,0.222402894797178,2.61769524080757,0.00885258291991657,0.0583191985455215
"MBOAT7_4061",17.275537314779,-2.22133010351497,0.792711891614389,-2.80219096876565,0.00507568184817948,0.0390780838562524
"MCEE_4067",2.91363752378634,1.94497468433219,3.58177121530525,0.543020357085099,NA,NA
"MCL1_4068",38.9023826482173,0.0661873792270678,0.384860737722493,0.171977478447783,0.863455234781377,0.940335990408899
"MCM10_4071",829.430303823884,-1.7380473618451,0.206138009555045,-8.43147445537447,3.41336809750254e-17,1.92603005084296e-14
"MCM3_4072",4398.80120705071,-0.860755258775185,0.206366014183495,-4.17101266495279,3.03249005639737e-05,0.000773195598269647
"MCM4_4075",453.971842114229,-1.50949618254319,0.383192951270399,-3.93925874037809,8.17337468260758e-05,0.00166260276850911
"MCM7_4079",1375.6407134958,-0.784861451639262,0.222739665884902,-3.52367167527686,0.000425611279214533,0.00620180977012226
"MCOLN1_4080",83.9399330340452,0.928426583496302,0.289895099587085,3.2026294505106,0.0013617908062291,0.0148141836406046
"MCTP1_4083",164.48817898951,1.02189929726028,0.228331463816246,4.47550801882771,7.62298376030442e-06,0.000244274279607977
"MCUR1_4086",835.937678637771,-0.807016341320264,0.281110717815908,-2.87081313580067,0.00409417469558059,0.033544317676291
"MDH1_4087",265.389573515,0.774042104787306,0.332436405697441,2.32839151044059,0.0198913240386827,0.10325984134961
"ME2_4100",55.8255180417273,-0.359835602970817,0.535838919618014,-0.671536892518624,0.501878565378379,0.742601123543976
"MEA1_4101",1015.58651258561,-0.0804088084666734,0.234227526445138,-0.343293590155841,0.731377602466955,0.874660756064885
"MED1_4106",1080.012747253,-0.0346870019451433,0.303078358703543,-0.114448956677479,0.908881907101183,0.961717846747587
"MED21_4109",95.9002479980164,-0.242253506692333,0.340332283264377,-0.711814654691883,0.476579556708472,0.726350154936221
"MEF2C_4112",0,NA,NA,NA,NA,NA
"MEF2D_4115",237.177852622705,0.486616551833561,0.322145679198876,1.51054812544342,0.130903619126287,0.361913473760061
"MEFV_4116",0,NA,NA,NA,NA,NA
"MELK_4117",159.944319107224,-1.0916381388225,0.421265910860113,-2.59132797285606,0.00956063275941221,0.0617610213796176
"MEN1_4120",526.121144656358,0.14495762165864,0.214433783995106,0.676001789260727,0.499039509046558,0.740768014229238
"MEST_4122",0,NA,NA,NA,NA,NA
"MET_4125",16.0911876195329,-0.147474315083833,0.82708675401722,-0.178305739231755,0.858482871785103,0.937985410845855
"METRN_4129",20.266977135594,-0.533869122639141,0.977891102370208,-0.545939237349795,0.585107705711529,0.800329659013935
"METTL2A_4134",12.5418056690802,-6.08386595385957,1.68579084364159,-3.60890912227131,0.000307487293904776,0.0048195291066379
"METTL2B_4135",267.898922098003,0.799747403513655,0.350886480575055,2.27921976988962,0.0226540044565306,0.113445865902924
"MFAP1_4142",27.2857867286834,0.325530576001817,0.397832025970943,0.818261363466986,0.41320796279164,0.681264040007944
"MFSD11_4150",22.0709050178851,0.628657663730524,0.604131759136503,1.04059694631694,0.298062649066748,0.576663246808029
"GLIDR_4155",198.648787851049,0.456361937877619,0.351819498805424,1.29714793929035,0.194580289482029,0.45657968934944
"MIF_4173",189.290803678582,-0.467593043224637,0.361670319384634,-1.29287093289885,0.196055702211507,0.458384097808539
"MKNK1_4185",46.1616424265394,0.305943816277892,0.249627177684616,1.22560299369497,0.220348110724902,0.482540022125432
"MLEC_4188",113.66673250145,-0.223043993973702,0.314102607246076,-0.710099148584793,0.477642654267241,0.727308033213687
"MLH1_4190",98.0545946025022,-0.397822418546305,0.292757541118229,-1.35888017445004,0.174184562127728,0.428624809877448
"MLLT11_4193",20.7610068007166,-1.41424296223651,0.752340001107229,-1.87979232814306,0.0601363864498099,0.222540639676542
"MLX_4197",4.77515302616522,-4.69168206651785,2.32612057720626,-2.01695566106581,0.0437001406068131,0.178402146837125
"MMACHC_4200",2.12863563945187,-3.52546361863349,3.71107348550677,-0.949984858128475,0.342119946531487,0.619770053892467
"MMP1_4206",1802.60351378119,1.20407830307196,0.273966342121988,4.39498623716276,1.10779772174499e-05,0.000330505720294402
"MMP11_4207",0,NA,NA,NA,NA,NA
"MMP2_4213",0,NA,NA,NA,NA,NA
"MMP3_4216",4.31588481238354,6.97302830925376,1.87596130398092,3.71704272068753,0.000201568369762583,0.00342402395651676
"MMS19_4222",372.597563264157,0.0133491517497902,0.271449882884016,0.0491772242005128,0.960778061755932,0.985590996671197
"MNAT1_4225",419.817590216444,-0.161657534598326,0.199661285268337,-0.809658889959886,0.418136251657919,0.684481871091885
"MNX1_4226",4.50320274140041,-0.130261507480314,1.98328275384173,-0.0656797459807434,0.947632797954504,0.979683565620914
"MOB1B_4229",480.77924737218,0.287708885350088,0.239770917267734,1.19993237140109,0.230165606570838,0.49430568295157
"MOCS3_4235",285.886063694426,0.705902853267146,0.195307584738733,3.61431356704066,0.000301144419438634,0.00473154028507819
"MOK_4238",49.6350349946449,0.691789989567144,0.349433314315805,1.97974824158274,0.0477318248924679,0.189554352342243
"MORF4L1_4240",4.31057182231928,-4.54723052940012,2.6385652365205,-1.72337240954352,0.0848212009900598,0.275550389224189
"MORN5_4241",0,NA,NA,NA,NA,NA
"MPC2_4243",193.035203197064,-0.587065984239752,0.227711593347561,-2.57811196878193,0.0099341802435492,0.0633230801575548
"MPHOSPH9_4245",6.64869166139441,-0.210460888163469,2.38366389141483,-0.0882930218985488,0.929643785014941,0.972928661909368
"MRE11_4256",938.441574141105,0.408230213834902,0.324582085122376,1.25771024510175,0.20849656573425,0.471520224769848
"MRPL12_4260",648.418526386855,-0.32877499272215,0.204286105141859,-1.60938499705521,0.107532183784228,0.316882988454068
"MRPL13_4261",409.501597427258,-0.378009287910857,0.303605173811025,-1.24506866324401,0.213106511815185,0.475123915192831
"MRPL15_4264",158.708587744777,0.607433131679051,0.247491753181938,2.45435705985932,0.0141136763075585,0.0806093721409976
"MRPL18_4265",126.310912669006,-0.728699769845969,0.356348015921192,-2.04491041703211,0.0408636907363175,0.170743392909185
"MRPL19_4268",113.573281864795,-0.306776953090252,0.330204760088707,-0.929050668463528,0.352862828394128,0.62965128377547
"MRPL24_4269",72.8082307638996,0.206554352020978,0.449603509011177,0.459414457140821,0.645936568378713,0.833536105301562
"MRPL27_4270",23.2069698683934,-0.895594823730156,0.835058244319505,-1.0724938407859,0.283498278931393,0.56058145220403
"MRPL28_4271",29.8682457729508,-1.16886847010854,0.464569694628809,-2.51602393273299,0.0118687123064313,0.0711793661334865
"MRPL34_4277",0,NA,NA,NA,NA,NA
"MRPL37_4278",175.490440993667,-0.120053672433436,0.259874263828154,-0.461968302151009,0.644104051747783,0.832173457798181
"MRPL42_4284",181.929388119862,-0.243465046330897,0.328880553236573,-0.740284105992019,0.459127623025213,0.714884018190907
"MRPL53_4285",4.04972143599127,1.87144192970034,2.57645825005474,0.726362218235276,0.46761674643102,0.719214284804667
"MRPS17_4291",334.391864797836,0.261667713291368,0.24991778557066,1.04701517218504,0.295092580641544,0.573664514113883
"MRPS2_4292",94.4477910732374,-0.608202476553641,0.392304993319981,-1.55033070419668,0.121062161385213,0.342820146292231
"MRPS23_4296",1.17929642581956,-2.69122130381056,3.80872744243841,-0.706593303008207,0.479819251912536,0.728694968115456
"MRPS28_4299",714.069520654284,0.461808254873653,0.265352364369947,1.74035854540121,0.0817960798388513,0.26944931617959
"MRPS30_4300",51.0678932867878,0.511434292546134,0.387152346812362,1.3210156073108,0.1864961602725,0.445080391323373
"MRPS34_4301",463.86541019036,-0.670871977988872,0.390760490147089,-1.71683677061707,0.0860090003827463,0.277667862429672
"MRPS36_4304",0,0,0,0,1,NA
"MRS2_4308",171.45061877799,-0.193593545298034,0.386429761891991,-0.500979904731416,0.616385265604727,0.818472175730228
"MSH6_4310",358.33390487196,-0.125237348701365,0.339621487215522,-0.3687556689306,0.712309850519931,0.866067382787086
"MSMO1_4315",780.194749680829,0.704218465072714,0.265003954928877,2.65738851052889,0.00787486326660678,0.0537046639380047
"MSRA_4319",2.25135553401651,-3.60094439999477,3.80191545268926,-0.947139526063806,0.343567685890186,0.621525150192756
"MT1A_4325",0,NA,NA,NA,NA,NA
"MT1E_4328",185.385728897461,0.177107089294529,0.324720401344534,0.545414111836523,0.585468736929008,0.800486016420635
"MT1H_4330",0,NA,NA,NA,NA,NA
"MT1HL1_4331",0,NA,NA,NA,NA,NA
"MT1X_4333",3.24010354585154,2.87205757806271,2.84592721914545,1.00918166801367,0.312887516718351,0.59253672726846
"MT2A_4334",1144.01771797126,-0.021605370414965,0.544951648419943,-0.0396463988642086,0.968375035553007,0.988155664383462
"MT3_4335",0,NA,NA,NA,NA,NA
"MTA1_4336",431.217408836803,-0.290837766820457,0.319676360609563,-0.909788156577746,0.362934241706612,0.639099130104262
"MTERF3_4338",276.975162023659,-0.439916879928357,0.174337441199354,-2.52336432668709,0.0116237904528896,0.0702624836970665
"MTF2_4342",510.068655805652,-0.384720221858638,0.182391729431044,-2.10930738503737,0.0349180577606733,0.154010101459019
"MTFR1_4345",268.892903981277,-0.898863247816008,0.26843498089321,-3.34853246333643,0.00081240762574289,0.0100701300543374
"MTHFD1_4346",399.009720321204,-0.293863414444599,0.219156036824932,-1.34088669745085,0.179957241852758,0.435975662995103
"MTIF2_4352",240.509586684276,0.185979766390966,0.276837248494794,0.671801816418009,0.50170987222612,0.742439078876919
"MTMR2_4353",16.6860892974498,0.0157807066843457,0.781807513746059,0.0201849002559874,0.983895873283084,0.994470455098743
"MTMR4_4356",43.679479925632,-0.114621613719934,0.340988997188402,-0.33614461072069,0.736761819165769,0.87562293369352
"MTMR6_4359",22.9719647306054,0.162140143430202,0.641276266195607,0.252839769655134,0.800392034181504,0.90732660729395
"MUC1_4366",0.714659865484866,-1.93808400739186,3.81866755797235,-0.50752886392157,0.611783789209831,0.815921284180988
"MUTYH_4375",21.1634150617717,-0.206171032614952,0.605133375544729,-0.340703456373333,0.733326836386113,0.874879212125509
"MX1_4382",17.9724928294489,0.580024352933238,1.04790767950403,0.553507111626247,0.579916212231076,0.796618464892556
"MYB_4387",0.432640523793705,-1.29685243393138,3.83135259050088,-0.338484230646556,0.734998308661152,0.874879212125509
"MYBL2_4391",19.1108653768638,-2.23324968023003,0.72658543479381,-3.07362296749561,0.00211476513500062,0.0208077497513556
"MYC_4394",805.938589187022,0.336221705235292,0.242408869786158,1.3870024868805,0.165441004512386,0.416442205042288
"MYCBP_4395",0,NA,NA,NA,NA,NA
"MYL12A_4405",0,NA,NA,NA,NA,NA
"MYL3_4409",0,NA,NA,NA,NA,NA
"MYL9_4413",365.097451714418,0.0808427435260524,0.212955483689733,0.379622736758621,0.704225480650806,0.863552357344605
"MYLK_4414",13.0197021885219,0.710141469395389,1.15946131802035,0.612475343815588,0.540223306166305,0.770610910906387
"MYO1C_4424",2281.09402044291,0.274512066299871,0.169878615622322,1.61593067670255,0.106109302211904,0.314618808340436
"MZT2B_4433",0,NA,NA,NA,NA,NA
"NADK_4441",49.9577300174161,-0.196322996457466,0.39200517628503,-0.500817357357338,0.616499668732507,0.818472175730228
"NAE1_4442",106.418963134992,-0.103754490962145,0.4254998209116,-0.243841444491937,0.807353620865229,0.911394717566272
"NAPA_4449",2.88008678987402,-3.95906817578668,3.10132707663925,-1.27657227952781,0.201753293666524,0.463671727502062
"CIAO3_4450",17.1126403455182,-0.55781131382156,0.734170054003262,-0.759784890135387,0.447383176190686,0.707117142930547
"RAB34_4451",32.4326278022665,0.231184412985111,0.579714089406895,0.398790398938958,0.690047652033236,0.856324194691848
"NARS1_4453",492.459907333858,-0.0894515896395008,0.149160835021067,-0.599698906397693,0.548706917215888,0.776184203903292
"NAT1_4454",0,NA,NA,NA,NA,NA
"NAT2_4457",0,NA,NA,NA,NA,NA
"NBN_4460",1459.88643986813,-0.338907831891999,0.265639172717203,-1.27582023549214,0.202019072656492,0.463953906376917
"NCAPD2_4474",281.196745563563,-0.25589716542508,0.265071147402162,-0.965390492073575,0.334349261922576,0.613907669815663
"NCAPG_4478",2148.4671468253,-0.591983803554353,0.27891773782214,-2.12243153905059,0.0338015160387226,0.150592542104546
"NCAPG2_4481",23.3414729199884,-6.97910823381195,1.38954517643663,-5.0225846213286,5.09807233513886e-07,2.54894321165114e-05
"NCAPH_4484",122.409608018163,-1.86977951428057,0.350671402057849,-5.33199885507662,9.71375514097113e-08,6.39924437662555e-06
"NCBP1_4487",358.443509419681,-0.262884195599004,0.245893617581297,-1.06909727135187,0.285025841066122,0.562509939987246
"NCK1_4491",251.049992615109,-0.134290248494285,0.194809662803206,-0.689340798407639,0.490608829309207,0.73497880489148
"NCK2_4492",19.6014410971179,0.313689145933481,0.797091347176857,0.393542279745612,0.693919003100768,0.858718199399267
"NCOA1_4496",14.591185627452,-0.356197470536063,0.937954332781829,-0.379759928694647,0.704123630071463,0.863552357344605
"NCOA1_4497",31.244811914127,0.36493587445126,0.497184167649198,0.734005421324579,0.462945433967916,0.717409669296135
"NCOA1_4498",25.9414515908127,-0.548085709307219,0.52426423328014,-1.04543791949727,0.295820618806988,0.574208793131482
"NCOA3_4501",107.586301072479,0.409918297725949,0.241658257797725,1.69627266811244,0.0898342540962357,0.285612187570051
"NCR1_4503",0,NA,NA,NA,NA,NA
"NDC1_4509",389.374584079653,-1.24670418660094,0.332801943267691,-3.74608445599773,0.000179616142478353,0.00313623287530886
"NDRG1_4510",10.5857163772575,2.11917932994293,1.49369700919746,1.41874778947407,0.155972559135265,0.40366290533023
"NDST2_4513",77.5465032535474,0.110565240249279,0.262454310622795,0.42127424002643,0.673554838359087,0.848124950528175
"NDUFA1_4514",437.956912445047,-0.0429447602683692,0.404942990655667,-0.106051373302782,0.915541591969041,0.96531342534009
"NDUFA13_4515",215.185812537048,-0.0542161830336841,0.397305195322691,-0.136459788776861,0.891457811041983,0.953386029806581
"NDUFA8_4519",760.849922532151,-0.122414324088493,0.204178681994596,-0.599545079303298,0.548809458407531,0.776184203903292
"NDUFB5_4525",29.0741453153672,-7.30059789278459,1.38268182616735,-5.28002737478738,1.29164587209384e-07,8.09805803286659e-06
"NDUFS6_4527",1035.85932506694,-0.877958961181323,0.258515543203896,-3.39615541216747,0.000683395453193355,0.00887120072930774
"NDUFS8_4528",1073.89563223506,-0.414109404768408,0.316158353323866,-1.30981642716301,0.190257944559357,0.450249380833576
"NDUFV2_4530",376.53206016112,0.164117605726371,0.49946426673005,0.328587281730553,0.742467662459501,0.878964395149668
"NEFL_4536",0,NA,NA,NA,NA,NA
"NELL2_4540",0,NA,NA,NA,NA,NA
"NENF_4541",18.5515071544334,-1.59564875419597,0.910857220887482,-1.75180996275275,0.0798064905315819,0.266322610984538
"NES_4542",8.84244034354963,-5.58469195726227,1.63407196703715,-3.41765361007219,0.000631634394011855,0.00836878174741316
"NEU1_4546",183.128921798194,1.18307381360878,0.352572832772711,3.35554445390707,0.00079208925163858,0.009903404920776
"NEUROG2_4551",0,NA,NA,NA,NA,NA
"NFATC3_4560",168.901192193567,-0.0489689917125145,0.304735032089652,-0.160693673374934,0.872334672592159,0.945004956669536
"NFATC4_4563",0.910432064701849,-2.29158253425282,3.81336225708365,-0.600934917734606,0.547883335133716,0.776125818292714
"NFE2L2_4564",1411.25945206781,0.538150580151248,0.281241159617187,1.91348443052843,0.0556860648237012,0.210636476036722
"NFIL3_4565",43.3721567701748,0.20815560766862,0.308085837924696,0.675641597389811,0.499268224353284,0.740938023517087
"NFKB1_4566",129.302660437096,-0.256645454296012,0.216237837532052,-1.18686654114348,0.235280266840655,0.500896867299545
"NFKB2_4567",49.8662038472098,0.545759447260044,0.271027792934323,2.01366598366646,0.0440446136907148,0.179076621029767
"NFKBIA_4568",1.82837669237622,-3.30710649414421,3.80366905722921,-0.869451691087259,0.384600120386919,0.656841737384054
"NFKBIE_4571",49.6932988788834,-0.189542741232897,0.38484862794992,-0.492512451564625,0.622357121737643,0.819828534907747
"NFRKB_4573",392.364670749071,0.93796310548611,0.387047805531181,2.42337791890813,0.0153769206438825,0.0852463375123054
